variant,report_id,phase,phase_disclosure_idx,occurrence_idx,standard_id,disclosure_id,material_topic,requirement_id,status,decision_path,rationale,citations_json,confidence,source
a2,Bunduq2023,phase5,8,0,GRI 3,3-3,Digital Transformation and Innovation,d.ii,no_evidence,standard,No explicit description of actions to address actual negative impacts or remediation efforts.,"[""Bunduq2023__c_0117""]",0.0,llm
a2,Bunduq2023,phase5,8,0,GRI 3,3-3,Digital Transformation and Innovation,d.iii,pass,standard,"Describes actions to manage positive impacts (e.g., improving efficiency, reducing carbon footprint).","[""Bunduq2023__c_0117""]",0.0,llm
a2,Bunduq2023,phase5,8,0,GRI 3,3-3,Digital Transformation and Innovation,e.i,no_evidence,standard,No evidence of processes used to track effectiveness of actions for 'Digital Transformation and Innovation'.,"[""Bunduq2023__c_0117""]",0.0,llm
a2,Bunduq2023,phase5,8,0,GRI 3,3-3,Digital Transformation and Innovation,e.ii,pass,standard,Explicitly reports a 3% paper reduction target (2024) and KPIs for tracking progress under 'Digital Transformation and Innovation'.,"[""Bunduq2023__c_0117""]",0.0,llm
a2,Bunduq2023,phase5,8,0,GRI 3,3-3,Digital Transformation and Innovation,e.iii,no_evidence,standard,No evidence of progress evaluation or effectiveness assessment for 'Digital Transformation and Innovation' actions.,"[""Bunduq2023__c_0117""]",0.0,llm
a2,Bunduq2023,phase5,8,0,GRI 3,3-3,Digital Transformation and Innovation,e.iv,no_evidence,standard,No evidence of lessons learned or policy updates related to 'Digital Transformation and Innovation'.,"[""Bunduq2023__c_0117""]",0.0,llm
a2,Bunduq2023,phase5,8,0,GRI 3,3-3,Digital Transformation and Innovation,f,no_evidence,standard,No evidence of stakeholder engagement informing actions or effectiveness tracking for 'Digital Transformation and Innovation'.,"[""Bunduq2023__c_0117""]",0.0,llm
a2,Bunduq2023,phase5,9,0,GRI 3,3-3,ESG Compliance,a,no_evidence,standard,"No explicit description of impacts on economy, environment, or people related to ESG Compliance.",[],0.0,llm
a2,Bunduq2023,phase5,9,0,GRI 3,3-3,ESG Compliance,b,no_evidence,standard,No explicit mention of involvement in negative impacts through activities or business relationships.,[],0.0,llm
a2,Bunduq2023,phase5,9,0,GRI 3,3-3,ESG Compliance,c,pass,standard,"Policies described include sustainability pillars, 14 targets, and the Decarbonization Plan (chunk 0023).","[""Bunduq2023__c_0023""]",0.0,llm
a2,Bunduq2023,phase5,9,0,GRI 3,3-3,ESG Compliance,d.i,pass,standard,"Actions to mitigate impacts include flaring reduction, safety systems, and the Decarbonization Plan (chunk 0022).","[""Bunduq2023__c_0022""]",0.0,llm
a2,Bunduq2023,phase5,9,0,GRI 3,3-3,ESG Compliance,d.ii,no_evidence,standard,No explicit description of actions to address actual negative impacts or remediation efforts.,[],0.0,llm
a2,Bunduq2023,phase5,9,0,GRI 3,3-3,ESG Compliance,d.iii,pass,standard,Positive impacts described include socioeconomic development and environmental well-being (chunk 0023).,"[""Bunduq2023__c_0023""]",0.0,llm
a2,Bunduq2023,phase5,9,0,GRI 3,3-3,ESG Compliance,e.i,partial,standard,Mentions ERM framework and HSE audits but lacks explicit processes for tracking effectiveness of ESG Compliance actions.,"[""Bunduq2023__c_0031"", ""Bunduq2023__c_0026""]",0.0,llm
a2,Bunduq2023,phase5,9,0,GRI 3,3-3,ESG Compliance,e.ii,pass,standard,"Reports specific targets (e.g., 14 sustainability pillars, 47% flaring reduction) and indicators for ESG Compliance.","[""Bunduq2023__c_0023"", ""Bunduq2023__c_0022"", ""Bunduq2023__c_0025""]",0.0,llm
a2,Bunduq2023,phase5,9,0,GRI 3,3-3,ESG Compliance,e.iii,pass,standard,"Reports progress metrics (e.g., 47% flaring reduction, 8% GHG emissions decrease) aligned with ESG Compliance goals.","[""Bunduq2023__c_0022"", ""Bunduq2023__c_0025""]",0.0,llm
a2,Bunduq2023,phase5,9,0,GRI 3,3-3,ESG Compliance,e.iv,no_evidence,standard,No explicit mention of lessons learned from ESG Compliance actions being incorporated into policies.,[],0.0,llm
a2,Bunduq2023,phase5,9,0,GRI 3,3-3,ESG Compliance,f,no_evidence,standard,No explicit evidence links stakeholder engagement to actions or effectiveness for ESG Compliance.,"[""Bunduq2023__c_0019""]",0.0,llm
a2,Bunduq2023,phase5,11,0,GRI 3,3-3,Employee Diversity and Inclusion,a,no_evidence,standard,No explicit description of actual/potential impacts on economy/environment/people/human rights related to Employee Diversity and Inclusion.,"[""Bunduq2023__c_0085""]",0.0,llm
a2,Bunduq2023,phase5,11,0,GRI 3,3-3,Employee Diversity and Inclusion,b,no_evidence,standard,No explicit mention of involvement in negative impacts through activities/business relationships.,"[""Bunduq2023__c_0085""]",0.0,llm
a2,Bunduq2023,phase5,11,0,GRI 3,3-3,Employee Diversity and Inclusion,c,pass,standard,"Describes policies (fair practices, recruitment, grievance procedures) related to Employee Diversity and Inclusion.","[""Bunduq2023__c_0085""]",0.0,llm
a2,Bunduq2023,phase5,11,0,GRI 3,3-3,Employee Diversity and Inclusion,d.i,pass,standard,Describes actions to increase female representation and provide accommodations to mitigate potential negative impacts.,"[""Bunduq2023__c_0085""]",0.0,llm
a2,Bunduq2023,phase5,11,0,GRI 3,3-3,Employee Diversity and Inclusion,d.ii,pass,standard,"Describes actions to address actual negative impacts (e.g., hiring first female engineer, establishing accommodations).","[""Bunduq2023__c_0085""]",0.0,llm
a2,Bunduq2023,phase5,11,0,GRI 3,3-3,Employee Diversity and Inclusion,d.iii,pass,standard,"Describes actions to manage positive impacts (e.g., fostering inclusive culture, improving retention).","[""Bunduq2023__c_0085""]",0.0,llm
a2,Bunduq2023,phase5,11,0,GRI 3,3-3,Employee Diversity and Inclusion,e.i,no_evidence,standard,No processes for tracking effectiveness of diversity actions are described.,"[""Bunduq2023__c_0085""]",0.0,llm
a2,Bunduq2023,phase5,11,0,GRI 3,3-3,Employee Diversity and Inclusion,e.ii,no_evidence,standard,"No goals, targets, or indicators for evaluating diversity progress are reported.","[""Bunduq2023__c_0085""]",0.0,llm
a2,Bunduq2023,phase5,11,0,GRI 3,3-3,Employee Diversity and Inclusion,e.iii,no_evidence,standard,No progress toward diversity goals or effectiveness of actions is quantified.,"[""Bunduq2023__c_0085""]",0.0,llm
a2,Bunduq2023,phase5,11,0,GRI 3,3-3,Employee Diversity and Inclusion,e.iv,no_evidence,standard,No lessons learned or policy updates related to diversity initiatives are mentioned.,"[""Bunduq2023__c_0085""]",0.0,llm
a2,Bunduq2023,phase5,11,0,GRI 3,3-3,Employee Diversity and Inclusion,f,no_evidence,standard,No explicit mention of stakeholder engagement informing actions or effectiveness tracking for Employee Diversity and Inclusion.,"[""Bunduq2023__c_0085""]",0.0,llm
a2,Bunduq2023,phase5,12,0,GRI 3,3-3,Employment Practices and Employee Welfare,a,no_evidence,standard,No evidence describes impacts on economy/environment/people or human rights related to employment practices.,[],0.0,llm
a2,Bunduq2023,phase5,12,0,GRI 3,3-3,Employment Practices and Employee Welfare,b,no_evidence,standard,No evidence explicitly states involvement with negative impacts through activities/business relationships.,[],0.0,llm
a2,Bunduq2023,phase5,12,0,GRI 3,3-3,Employment Practices and Employee Welfare,c,pass,standard,"Policies on salaries, health benefits, parental leave, and grievance mechanisms are explicitly described.","[""Bunduq2023__c_0093"", ""Bunduq2023__c_0095"", ""Bunduq2023__c_0096"", ""Bunduq2023__c_0097"", ""Bunduq2023__c_0100""]",0.0,llm
a2,Bunduq2023,phase5,12,0,GRI 3,3-3,Employment Practices and Employee Welfare,d.i,partial,standard,"Some preventive actions (e.g., health check-ups, grievance policies) are mentioned but not explicitly tied to 'potential negative impacts'.","[""Bunduq2023__c_0100"", ""Bunduq2023__c_0101""]",0.0,llm
a2,Bunduq2023,phase5,12,0,GRI 3,3-3,Employment Practices and Employee Welfare,d.ii,no_evidence,standard,No evidence describes actions to address actual negative impacts or remediation efforts.,[],0.0,llm
a2,Bunduq2023,phase5,12,0,GRI 3,3-3,Employment Practices and Employee Welfare,d.iii,pass,standard,"Positive impacts are addressed via recognition programs, career development, and CSR initiatives.","[""Bunduq2023__c_0099"", ""Bunduq2023__c_0102""]",0.0,llm
a2,Bunduq2023,phase5,12,0,GRI 3,3-3,Employment Practices and Employee Welfare,e.i,pass,standard,"Performance evaluations, mid-year reviews, and annual appraisals are described as processes to track effectiveness.","[""Bunduq2023__c_0098""]",0.0,llm
a2,Bunduq2023,phase5,12,0,GRI 3,3-3,Employment Practices and Employee Welfare,e.ii,pass,standard,SMART goals set by employees are described as measurable targets for evaluating progress.,"[""Bunduq2023__c_0098""]",0.0,llm
a2,Bunduq2023,phase5,12,0,GRI 3,3-3,Employment Practices and Employee Welfare,e.iii,partial,standard,"Processes for tracking effectiveness are described, but no specific progress metrics or outcomes are reported.","[""Bunduq2023__c_0098""]",0.0,llm
a2,Bunduq2023,phase5,12,0,GRI 3,3-3,Employment Practices and Employee Welfare,e.iv,pass,standard,Benchmarking against market standards and updating policies is described as incorporating lessons learned.,"[""Bunduq2023__c_0097""]",0.0,llm
a2,Bunduq2023,phase5,12,0,GRI 3,3-3,Employment Practices and Employee Welfare,f,no_evidence,standard,No explicit mention of stakeholder engagement informing actions or effectiveness for Employment Practices and Employee Welfare.,[],0.0,llm
a2,Bunduq2023,phase5,13,0,GRI 3,3-3,Energy Management,a,no_evidence,standard,"No explicit description of economic, environmental, or social impacts (including human rights) related to energy management.",[],0.0,llm
a2,Bunduq2023,phase5,13,0,GRI 3,3-3,Energy Management,b,no_evidence,standard,No explicit mention of involvement in negative impacts through activities or business relationships.,[],0.0,llm
a2,Bunduq2023,phase5,13,0,GRI 3,3-3,Energy Management,c,pass,standard,Describes ISO 50001 certification and energy optimization initiatives as policies/commitments.,"[""Bunduq2023__c_0041""]",0.0,llm
a2,Bunduq2023,phase5,13,0,GRI 3,3-3,Energy Management,d.i,pass,standard,"Describes actions to improve energy efficiency (e.g., pump modifications, single-pump disposal system).","[""Bunduq2023__c_0041""]",0.0,llm
a2,Bunduq2023,phase5,13,0,GRI 3,3-3,Energy Management,d.ii,no_evidence,standard,No explicit description of actions to address actual negative impacts or remediation efforts.,[],0.0,llm
a2,Bunduq2023,phase5,13,0,GRI 3,3-3,Energy Management,d.iii,pass,standard,"Describes actions to achieve positive impacts (e.g., energy savings, operational efficiency).","[""Bunduq2023__c_0041""]",0.0,llm
a2,Bunduq2023,phase5,13,0,GRI 3,3-3,Energy Management,e.i,pass,standard,"Chunk 0041 describes ISO 50001 certification, which includes systematic monitoring and analysis of energy consumption as a process for tracking effectiveness.","[""Bunduq2023__c_0041""]",0.0,llm
a2,Bunduq2023,phase5,13,0,GRI 3,3-3,Energy Management,e.ii,partial,standard,Chunk 0041 mentions alignment with ADNOC/QatarEnergy targets but does not explicitly list indicators used to evaluate progress.,"[""Bunduq2023__c_0041""]",0.0,llm
a2,Bunduq2023,phase5,13,0,GRI 3,3-3,Energy Management,e.iii,pass,standard,"Chunk 0041 states initiatives (e.g., pump modifications) reduced energy usage, showing progress toward energy efficiency goals.","[""Bunduq2023__c_0041""]",0.0,llm
a2,Bunduq2023,phase5,13,0,GRI 3,3-3,Energy Management,e.iv,partial,standard,Chunk 0041 mentions energy savings but does not explicitly describe lessons learned or policy updates based on them.,"[""Bunduq2023__c_0041""]",0.0,llm
a2,Bunduq2023,phase5,13,0,GRI 3,3-3,Energy Management,f,no_evidence,standard,No evidence in chunks discusses stakeholder engagement related to Energy Management actions or their effectiveness.,[],0.0,llm
a2,Bunduq2023,phase5,14,0,GRI 3,3-3,"Greenhouse Gas (GHG) Emissions, Climate Resilience and Adaptation Strategy and Flaring",a,no_evidence,standard,"No evidence describes impacts on economy, environment, people, or human rights for the material topic.",[],0.0,llm
a2,Bunduq2023,phase5,14,0,GRI 3,3-3,"Greenhouse Gas (GHG) Emissions, Climate Resilience and Adaptation Strategy and Flaring",b,pass,standard,"Evidence describes emissions from combustion, flaring, and indirect sources as negative impacts linked to organizational activities.","[""Bunduq2023__c_0043"", ""Bunduq2023__c_0054""]",0.0,llm
a2,Bunduq2023,phase5,14,0,GRI 3,3-3,"Greenhouse Gas (GHG) Emissions, Climate Resilience and Adaptation Strategy and Flaring",c,pass,standard,"Policies/commitments include Decarbonization Plan, AGC unit, flaring reduction strategy, and ADNOC alignment.","[""Bunduq2023__c_0046"", ""Bunduq2023__c_0047"", ""Bunduq2023__c_0054"", ""Bunduq2023__c_0055""]",0.0,llm
a2,Bunduq2023,phase5,14,0,GRI 3,3-3,"Greenhouse Gas (GHG) Emissions, Climate Resilience and Adaptation Strategy and Flaring",d.i,pass,standard,"Actions include AGC unit, PEMS, valve studies, maintenance, and flaring reduction targets to prevent/mitigate impacts.","[""Bunduq2023__c_0043"", ""Bunduq2023__c_0047"", ""Bunduq2023__c_0048"", ""Bunduq2023__c_0049"", ""Bunduq2023__c_0054""]",0.0,llm
a2,Bunduq2023,phase5,14,0,GRI 3,3-3,"Greenhouse Gas (GHG) Emissions, Climate Resilience and Adaptation Strategy and Flaring",d.ii,pass,standard,"Actions to address actual impacts include AGC unit, valve repairs, and flaring reduction achievements.","[""Bunduq2023__c_0043"", ""Bunduq2023__c_0054"", ""Bunduq2023__c_0055""]",0.0,llm
a2,Bunduq2023,phase5,14,0,GRI 3,3-3,"Greenhouse Gas (GHG) Emissions, Climate Resilience and Adaptation Strategy and Flaring",d.iii,no_evidence,standard,No evidence describes actions to manage positive impacts related to the material topic.,[],0.0,llm
a2,Bunduq2023,phase5,14,0,GRI 3,3-3,"Greenhouse Gas (GHG) Emissions, Climate Resilience and Adaptation Strategy and Flaring",e.i,partial,standard,Mentions PEMS and AGC unit operations but lacks detailed process descriptions.,"[""Bunduq2023__c_0043"", ""Bunduq2023__c_0055""]",0.0,llm
a2,Bunduq2023,phase5,14,0,GRI 3,3-3,"Greenhouse Gas (GHG) Emissions, Climate Resilience and Adaptation Strategy and Flaring",e.ii,pass,standard,Explicitly states GHG intensity reduction targets and flaring metrics.,"[""Bunduq2023__c_0046"", ""Bunduq2023__c_0054""]",0.0,llm
a2,Bunduq2023,phase5,14,0,GRI 3,3-3,"Greenhouse Gas (GHG) Emissions, Climate Resilience and Adaptation Strategy and Flaring",e.iii,pass,standard,Reports progress on 13% GHG reduction and flaring volume decreases.,"[""Bunduq2023__c_0046"", ""Bunduq2023__c_0054""]",0.0,llm
a2,Bunduq2023,phase5,14,0,GRI 3,3-3,"Greenhouse Gas (GHG) Emissions, Climate Resilience and Adaptation Strategy and Flaring",e.iv,partial,standard,Mentions valve studies and maintenance plans but lacks policy integration details.,"[""Bunduq2023__c_0049"", ""Bunduq2023__c_0055""]",0.0,llm
a2,Bunduq2023,phase5,14,0,GRI 3,3-3,"Greenhouse Gas (GHG) Emissions, Climate Resilience and Adaptation Strategy and Flaring",f,no_evidence,standard,No evidence of stakeholder engagement informing actions or effectiveness tracking.,[],0.0,llm
a2,Bunduq2023,phase5,15,0,GRI 3,3-3,Occupational health and safety,a,no_evidence,standard,No evidence describes impacts on economy/environment/people for occupational health and safety.,[],0.0,llm
a2,Bunduq2023,phase5,15,0,GRI 3,3-3,Occupational health and safety,b,no_evidence,standard,No evidence reports involvement with negative impacts through activities/business relationships.,[],0.0,llm
a2,Bunduq2023,phase5,15,0,GRI 3,3-3,Occupational health and safety,c,pass,standard,"Policies/commitments (HSE objectives, HSE policy) are explicitly described.","[""Bunduq2023__c_0062"", ""Bunduq2023__c_0067""]",0.0,llm
a2,Bunduq2023,phase5,15,0,GRI 3,3-3,Occupational health and safety,d.i,pass,standard,"Actions to prevent/mitigate risks (training, drills, WATCH system) are explicitly described.","[""Bunduq2023__c_0061"", ""Bunduq2023__c_0062"", ""Bunduq2023__c_0063"", ""Bunduq2023__c_0064"", ""Bunduq2023__c_0068""]",0.0,llm
a2,Bunduq2023,phase5,15,0,GRI 3,3-3,Occupational health and safety,d.ii,pass,standard,Incident investigations and remediation improvements are explicitly described.,"[""Bunduq2023__c_0068""]",0.0,llm
a2,Bunduq2023,phase5,15,0,GRI 3,3-3,Occupational health and safety,d.iii,no_evidence,standard,No evidence describes actions to manage positive impacts on occupational health and safety.,[],0.0,llm
a2,Bunduq2023,phase5,15,0,GRI 3,3-3,Occupational health and safety,e.i,pass,standard,Processes like WATCH observations (chunk_0068) and HSE KPIs (chunk_0064) are described.,"[""Bunduq2023__c_0064"", ""Bunduq2023__c_0068""]",0.0,llm
a2,Bunduq2023,phase5,15,0,GRI 3,3-3,Occupational health and safety,e.ii,pass,standard,"Goals (100% compliance, chunk_0062) and KPIs (training, audits, chunk_0064) are explicitly reported.","[""Bunduq2023__c_0062"", ""Bunduq2023__c_0064""]",0.0,llm
a2,Bunduq2023,phase5,15,0,GRI 3,3-3,Occupational health and safety,e.iii,pass,standard,Zero LTIs (chunk_0068) and WATCH observation metrics (chunk_0068) demonstrate progress.,"[""Bunduq2023__c_0068""]",0.0,llm
a2,Bunduq2023,phase5,15,0,GRI 3,3-3,Occupational health and safety,e.iv,pass,standard,Lessons from ADNOC alignment (chunk_0069) and incident investigations (chunk_0068) are incorporated into policies.,"[""Bunduq2023__c_0068"", ""Bunduq2023__c_0069""]",0.0,llm
a2,Bunduq2023,phase5,15,0,GRI 3,3-3,Occupational health and safety,f,partial,standard,"Stakeholder engagement is mentioned (chunk_0062), but no explicit link to evaluating action effectiveness.","[""Bunduq2023__c_0062""]",0.0,llm
a2,Bunduq2023,phase5,16,0,GRI 3,3-3,Spills,a,no_evidence,standard,No explicit description of actual/potential impacts on economy/environment/people related to spills.,[],0.0,llm
a2,Bunduq2023,phase5,16,0,GRI 3,3-3,Spills,b,no_evidence,standard,No explicit mention of organizational involvement in negative spill-related impacts.,[],0.0,llm
a2,Bunduq2023,phase5,16,0,GRI 3,3-3,Spills,c,pass,standard,Commitment to sustainability and environmental stewardship explicitly stated.,"[""Bunduq2023__c_0060"", ""Bunduq2023__c_0061""]",0.0,llm
a2,Bunduq2023,phase5,16,0,GRI 3,3-3,Spills,d.i,pass,standard,Implementation of systems to minimize oil spills explicitly described.,"[""Bunduq2023__c_0060"", ""Bunduq2023__c_0061""]",0.0,llm
a2,Bunduq2023,phase5,16,0,GRI 3,3-3,Spills,d.ii,no_evidence,standard,No mention of addressing actual spill impacts or remediation actions.,[],0.0,llm
a2,Bunduq2023,phase5,16,0,GRI 3,3-3,Spills,d.iii,no_evidence,standard,No description of managing positive spill-related impacts.,[],0.0,llm
a2,Bunduq2023,phase5,16,0,GRI 3,3-3,Spills,e.i,no_evidence,standard,No evidence details processes used to track effectiveness of spill-related actions.,"[""Bunduq2023__c_0060"", ""Bunduq2023__c_0061""]",0.0,llm
a2,Bunduq2023,phase5,16,0,GRI 3,3-3,Spills,e.ii,no_evidence,standard,"No evidence reports goals, targets, or indicators for evaluating spill-related progress.","[""Bunduq2023__c_0060"", ""Bunduq2023__c_0061""]",0.0,llm
a2,Bunduq2023,phase5,16,0,GRI 3,3-3,Spills,e.iii,no_evidence,standard,No evidence evaluates the effectiveness of spill-related actions or progress toward goals.,"[""Bunduq2023__c_0060"", ""Bunduq2023__c_0061""]",0.0,llm
a2,Bunduq2023,phase5,16,0,GRI 3,3-3,Spills,e.iv,no_evidence,standard,No evidence discusses lessons learned from spills or policy updates.,"[""Bunduq2023__c_0060"", ""Bunduq2023__c_0061""]",0.0,llm
a2,Bunduq2023,phase5,16,0,GRI 3,3-3,Spills,f,no_evidence,standard,No evidence describes stakeholder engagement informing actions or effectiveness for 'Spills'.,"[""Bunduq2023__c_0060"", ""Bunduq2023__c_0061""]",0.0,llm
a2,Bunduq2023,phase5,17,0,GRI 3,3-3,Sustainable Procurement,a,no_evidence,standard,"No explicit description of economic, environmental, or human rights impacts (positive or negative) related to Sustainable Procurement.","[""Bunduq2023__c_0116""]",0.0,llm
a2,Bunduq2023,phase5,17,0,GRI 3,3-3,Sustainable Procurement,b,no_evidence,standard,No explicit statement on involvement in negative impacts through activities or business relationships.,"[""Bunduq2023__c_0116""]",0.0,llm
a2,Bunduq2023,phase5,17,0,GRI 3,3-3,Sustainable Procurement,c,pass,standard,"Policies on local procurement, HSE screening, and vendor risk management are explicitly described.","[""Bunduq2023__c_0116""]",0.0,llm
a2,Bunduq2023,phase5,17,0,GRI 3,3-3,Sustainable Procurement,d.i,pass,standard,"Actions to prevent negative impacts (e.g., HSE screening, corrective actions) are explicitly described.","[""Bunduq2023__c_0070"", ""Bunduq2023__c_0116""]",0.0,llm
a2,Bunduq2023,phase5,17,0,GRI 3,3-3,Sustainable Procurement,d.ii,pass,standard,Corrective actions for discrepancies and post-project HSE scorecard assessments are explicitly described.,"[""Bunduq2023__c_0070"", ""Bunduq2023__c_0116""]",0.0,llm
a2,Bunduq2023,phase5,17,0,GRI 3,3-3,Sustainable Procurement,d.iii,pass,standard,"Positive impacts (e.g., local economic support, supply chain efficiency) are explicitly described.","[""Bunduq2023__c_0116""]",0.0,llm
a2,Bunduq2023,phase5,17,0,GRI 3,3-3,Sustainable Procurement,e.i,no_evidence,standard,No evidence explicitly details processes for tracking effectiveness of Sustainable Procurement actions.,[],0.0,llm
a2,Bunduq2023,phase5,17,0,GRI 3,3-3,Sustainable Procurement,e.ii,pass,standard,Evidence explicitly states 87% procurement spending to local suppliers as a target for Sustainable Procurement.,"[""Bunduq2023__c_0116""]",0.0,llm
a2,Bunduq2023,phase5,17,0,GRI 3,3-3,Sustainable Procurement,e.iii,pass,standard,"Evidence explicitly reports 87% procurement spending to local suppliers, showing progress toward Sustainable Procurement goals.","[""Bunduq2023__c_0116""]",0.0,llm
a2,Bunduq2023,phase5,17,0,GRI 3,3-3,Sustainable Procurement,e.iv,no_evidence,standard,No evidence explicitly describes lessons learned from Sustainable Procurement actions or policy updates.,[],0.0,llm
a2,Bunduq2023,phase5,17,0,GRI 3,3-3,Sustainable Procurement,f,no_evidence,standard,No evidence describes stakeholder engagement informing actions or effectiveness for Sustainable Procurement.,[],0.0,llm
a2,Bunduq2023,phase5,18,0,GRI 3,3-3,Talent Management and Development,a,no_evidence,standard,No evidence describes impacts (positive/negative) on economy/environment/people related to Talent Management and Development.,[],0.0,llm
a2,Bunduq2023,phase5,18,0,GRI 3,3-3,Talent Management and Development,b,no_evidence,standard,No evidence reports involvement in negative impacts through activities/business relationships related to the topic.,[],0.0,llm
a2,Bunduq2023,phase5,18,0,GRI 3,3-3,Talent Management and Development,c,pass,standard,"Policies/commitments (training programs, vocational assessments, sponsorship) are explicitly described for Talent Management and Development.","[""Bunduq2023__c_0088"", ""Bunduq2023__c_0089"", ""Bunduq2023__c_0090"", ""Bunduq2023__c_0091""]",0.0,llm
a2,Bunduq2023,phase5,18,0,GRI 3,3-3,Talent Management and Development,d.i,no_evidence,standard,No evidence describes actions to prevent/mitigate potential negative impacts related to the topic.,[],0.0,llm
a2,Bunduq2023,phase5,18,0,GRI 3,3-3,Talent Management and Development,d.ii,no_evidence,standard,No evidence describes actions to address actual negative impacts or remediation efforts related to the topic.,[],0.0,llm
a2,Bunduq2023,phase5,18,0,GRI 3,3-3,Talent Management and Development,d.iii,pass,standard,"Actions to manage positive impacts (training, skill development, employee satisfaction) are explicitly described.","[""Bunduq2023__c_0088"", ""Bunduq2023__c_0090"", ""Bunduq2023__c_0091""]",0.0,llm
a2,Bunduq2023,phase5,18,0,GRI 3,3-3,Talent Management and Development,e.i,partial,standard,"Mentions vocational assessments and gap analyses as processes, but lacks explicit tracking frameworks for effectiveness.","[""Bunduq2023__c_0089"", ""Bunduq2023__c_0091""]",0.0,llm
a2,Bunduq2023,phase5,18,0,GRI 3,3-3,Talent Management and Development,e.ii,no_evidence,standard,"No specific goals, targets, or indicators for evaluating progress in Talent Management and Development.",[],0.0,llm
a2,Bunduq2023,phase5,18,0,GRI 3,3-3,Talent Management and Development,e.iii,no_evidence,standard,No quantified progress toward goals or targets for Talent Management and Development actions.,[],0.0,llm
a2,Bunduq2023,phase5,18,0,GRI 3,3-3,Talent Management and Development,e.iv,no_evidence,standard,No mention of lessons learned or policy updates related to Talent Management and Development.,[],0.0,llm
a2,Bunduq2023,phase5,18,0,GRI 3,3-3,Talent Management and Development,f,no_evidence,standard,No evidence of stakeholder engagement informing actions or effectiveness tracking for Talent Management and Development.,[],0.0,llm
a2,Bunduq2023,phase5,19,0,GRI 3,3-3,Waste Management,a,no_evidence,standard,"No explicit description of economic, human rights, or people impacts related to waste management.",[],0.0,llm
a2,Bunduq2023,phase5,19,0,GRI 3,3-3,Waste Management,b,no_evidence,standard,No explicit statement on involvement in negative impacts through activities or business relationships.,[],0.0,llm
a2,Bunduq2023,phase5,19,0,GRI 3,3-3,Waste Management,c,pass,standard,Policies on waste management protocols and HSE guidelines are explicitly described.,"[""Bunduq2023__c_0051"", ""Bunduq2023__c_0052""]",0.0,llm
a2,Bunduq2023,phase5,19,0,GRI 3,3-3,Waste Management,d.i,pass,standard,"Actions to prevent impacts (controlled disposal, KPIs, inspections) are explicitly described.","[""Bunduq2023__c_0051"", ""Bunduq2023__c_0052""]",0.0,llm
a2,Bunduq2023,phase5,19,0,GRI 3,3-3,Waste Management,d.ii,no_evidence,standard,"No explicit description of actions to address actual negative impacts (e.g., remediation).",[],0.0,llm
a2,Bunduq2023,phase5,19,0,GRI 3,3-3,Waste Management,d.iii,pass,standard,"Positive impacts (plastic reduction, awareness campaigns) are explicitly described.","[""Bunduq2023__c_0053""]",0.0,llm
a2,Bunduq2023,phase5,19,0,GRI 3,3-3,Waste Management,e.i,pass,standard,Mentions Tadweer's Bolisaty platform and role-based KPIs as tracking processes.,"[""Bunduq2023__c_0051"", ""Bunduq2023__c_0052""]",0.0,llm
a2,Bunduq2023,phase5,19,0,GRI 3,3-3,Waste Management,e.ii,pass,standard,"Includes KPIs (e.g., waste segregation, recycling) and specific targets (e.g., 2,400 plastic bottles reduced).","[""Bunduq2023__c_0052"", ""Bunduq2023__c_0053""]",0.0,llm
a2,Bunduq2023,phase5,19,0,GRI 3,3-3,Waste Management,e.iii,pass,standard,"Reports progress on plastic reduction (2,400 bottles eliminated) and cost savings.","[""Bunduq2023__c_0053""]",0.0,llm
a2,Bunduq2023,phase5,19,0,GRI 3,3-3,Waste Management,e.iv,no_evidence,standard,No mention of lessons learned or policy updates based on waste management outcomes.,[],0.0,llm
a2,Bunduq2023,phase5,19,0,GRI 3,3-3,Waste Management,f,no_evidence,standard,No evidence of stakeholder engagement informing actions or effectiveness tracking for waste management.,[],0.0,llm
a2,Bunduq2023,phase5,20,0,GRI 3,3-3,Water and Effluents Management,a,no_evidence,standard,No explicit description of actual/potential impacts on economy/environment/people/human rights related to water management.,"[""Bunduq2023__c_0056"", ""Bunduq2023__c_0057""]",0.0,llm
a2,Bunduq2023,phase5,20,0,GRI 3,3-3,Water and Effluents Management,b,no_evidence,standard,No explicit mention of involvement in negative impacts through activities/business relationships.,"[""Bunduq2023__c_0056"", ""Bunduq2023__c_0057""]",0.0,llm
a2,Bunduq2023,phase5,20,0,GRI 3,3-3,Water and Effluents Management,c,pass,standard,Describes water conservation policies and stewardship initiatives as commitments.,"[""Bunduq2023__c_0056"", ""Bunduq2023__c_0057""]",0.0,llm
a2,Bunduq2023,phase5,20,0,GRI 3,3-3,Water and Effluents Management,d.i,pass,standard,Mentions water conservation initiatives to mitigate potential negative impacts.,"[""Bunduq2023__c_0056"", ""Bunduq2023__c_0057""]",0.0,llm
a2,Bunduq2023,phase5,20,0,GRI 3,3-3,Water and Effluents Management,d.ii,no_evidence,standard,No explicit description of actions to address actual negative impacts or remediation.,"[""Bunduq2023__c_0056"", ""Bunduq2023__c_0057""]",0.0,llm
a2,Bunduq2023,phase5,20,0,GRI 3,3-3,Water and Effluents Management,d.iii,no_evidence,standard,No explicit description of actions to manage positive impacts.,"[""Bunduq2023__c_0056"", ""Bunduq2023__c_0057""]",0.0,llm
