report_id,phase,disclosure_id,material_topic,requirement_id,occurrence_idx,standard_id,a0_status,a0_decision_path,a0_rationale,a0_citations_json,a0_confidence,a0_source,a1_status,a1_decision_path,a1_rationale,a1_citations_json,a1_confidence,a1_source,a2_status,a2_decision_path,a2_rationale,a2_citations_json,a2_confidence,a2_source,v_new_status,v_new_decision_path,v_new_rationale,v_new_citations_json,v_new_confidence,v_new_source,a0_status_resolved,a1_status_resolved,a2_status_resolved,v_new_status_resolved,any_disagree_primary,any_unrecoverable_primary,any_gci_error,disagreement_pattern
HPCL2023,phase5,3-3,Transport Safety (Additional Disclosure),e.i,0,GRI 3,pass,standard,VTS implementation and regular checks explicitly describe processes to track effectiveness.,"[""HPCL2023__c_0277"", ""HPCL2023__c_0278""]",0.0,llm,no_evidence,standard,"Processes like VTS and AI analytics are described, but not explicitly framed as tracking effectiveness of actions.","[""HPCL2023__c_0277"", ""HPCL2023__c_0278""]",0.0,llm,partial,standard,Mentions VTS and corrective actions but lacks explicit details on tracking processes.,"[""HPCL2023__c_0277""]",0.0,llm,no_evidence,standard,No explicit mention of processes used to track effectiveness of actions related to transport safety.,"[""HPCL2023__c_0277"", ""HPCL2023__c_0278""]",0.0,llm,pass,no_evidence,partial,no_evidence,True,False,False,pass|no_evidence|partial|no_evidence
HPCL2023,phase5,3-3,Transport Safety (Additional Disclosure),e.ii,0,GRI 3,partial,standard,"Goals (e.g., accident reduction) are mentioned but no specific targets/indicators provided.","[""HPCL2023__c_0277""]",0.0,llm,no_evidence,standard,"No specific goals, targets, or indicators for evaluating Transport Safety progress are reported.","[""HPCL2023__c_0277"", ""HPCL2023__c_0278""]",0.0,llm,partial,standard,References accident reduction goals and training programs but lacks specific targets or indicators.,"[""HPCL2023__c_0277"", ""HPCL2023__c_0278""]",0.0,llm,no_evidence,standard,"No specific goals, targets, or indicators for evaluating transport safety progress are reported.","[""HPCL2023__c_0277"", ""HPCL2023__c_0278""]",0.0,llm,partial,no_evidence,partial,no_evidence,True,False,False,partial|no_evidence|partial|no_evidence
HPCL2023,phase5,3-3,Transport Safety (Additional Disclosure),e.iii,0,GRI 3,partial,standard,"Programme quantities (e.g., 3,400 programmes) are reported but progress toward goals is not quantified.","[""HPCL2023__c_0277""]",0.0,llm,no_evidence,standard,"No data on effectiveness of actions (e.g., accident reduction metrics) is provided.","[""HPCL2023__c_0277"", ""HPCL2023__c_0278""]",0.0,llm,no_evidence,standard,No explicit reporting on progress toward goals or effectiveness of actions.,[],0.0,llm,no_evidence,standard,No quantitative or qualitative data on effectiveness of transport safety actions is provided.,"[""HPCL2023__c_0277"", ""HPCL2023__c_0278""]",0.0,llm,partial,no_evidence,no_evidence,no_evidence,True,False,False,partial|no_evidence|no_evidence|no_evidence
HPCL2023,phase5,3-3,Waste (GRI: Waste 2020),b,0,GRI 3,pass,standard,"Evidence explicitly describes involvement in negative impacts through operations (e.g., hazardous waste generation, disposal via recyclers).","[""HPCL2023__c_0219""]",0.0,llm,no_evidence,standard,No explicit statement on involvement in negative impacts through activities/business relationships.,[],0.0,llm,no_evidence,standard,No explicit statement on involvement with negative impacts through activities/business relationships.,"[""HPCL2023__c_0219"", ""HPCL2023__c_0220"", ""HPCL2023__c_0221""]",0.0,llm,no_evidence,standard,No evidence explicitly states involvement in negative impacts through activities/business relationships.,[],0.0,llm,pass,no_evidence,no_evidence,no_evidence,True,False,False,pass|no_evidence|no_evidence|no_evidence
HPCL2023,phase5,3-3,Waste (GRI: Waste 2020),d.iii,0,GRI 3,pass,standard,"Positive impacts (e.g., composting, bioremediation) are explicitly detailed.","[""HPCL2023__c_0219"", ""HPCL2023__c_0221""]",0.0,llm,no_evidence,standard,No explicit description of actions to manage positive impacts related to waste.,[],0.0,llm,pass,standard,"Positive impact actions (e.g., composting, bioremediation) are explicitly described.","[""HPCL2023__c_0219"", ""HPCL2023__c_0220"", ""HPCL2023__c_0221""]",0.0,llm,no_evidence,standard,No evidence describes actions to manage positive impacts related to waste.,[],0.0,llm,pass,no_evidence,pass,no_evidence,True,False,False,pass|no_evidence|pass|no_evidence
HPCL2023,phase5,3-3,Waste (GRI: Waste 2020),e.i,0,GRI 3,pass,standard,Processes like 'regularly review systems' and 'chemical consumption monitoring' are described for waste tracking.,"[""HPCL2023__c_0219"", ""HPCL2023__c_0220""]",0.0,llm,pass,standard,"Processes like chemical monitoring, EPR mechanisms, and robotic sludge cleaning are explicitly described.","[""HPCL2023__c_0219"", ""HPCL2023__c_0220"", ""HPCL2023__c_0221""]",0.0,llm,partial,standard,Mentions systems reviews but lacks explicit tracking processes for effectiveness.,"[""HPCL2023__c_0219""]",0.0,llm,no_evidence,standard,No evidence of processes used to track effectiveness of waste-related actions.,"[""HPCL2023__c_0219"", ""HPCL2023__c_0220"", ""HPCL2023__c_0221""]",0.0,llm,pass,pass,partial,no_evidence,True,False,False,pass|pass|partial|no_evidence
HPCL2023,phase5,3-3,Water and Wastewater Management (GRI OGSS Topic: Water and Effluents),b,0,GRI 3,no_evidence,standard,No explicit statement on involvement in negative impacts through activities/business relationships.,"[""HPCL2023__c_0213"", ""HPCL2023__c_0214""]",0.0,llm,no_evidence,standard,No explicit mention of involvement in negative impacts through activities or business relationships.,"[""HPCL2023__c_0213""]",0.0,llm,partial,standard,"Mentions identifying vulnerable locations to water stress (HPCL2023__c_0215), but lacks explicit linkage to organizational activities/business relationships.","[""HPCL2023__c_0215""]",0.0,llm,pass,reported_non_existence,Report states no significant water-related impacts or incidents.,"[""HPCL2023__c_0213"", ""HPCL2023__c_0215""]",0.0,llm,no_evidence,no_evidence,partial,pass,True,False,False,no_evidence|no_evidence|partial|pass
HPCL2023,phase5,3-3,Water and Wastewater Management (GRI OGSS Topic: Water and Effluents),d.ii,0,GRI 3,pass,standard,"Actions to address actual negative impacts (e.g., effluent treatment meeting standards) are described.","[""HPCL2023__c_0213""]",0.0,llm,no_evidence,standard,No explicit description of actions to address actual negative impacts.,"[""HPCL2023__c_0213""]",0.0,llm,no_evidence,standard,No explicit description of actions to address actual negative impacts.,[],0.0,llm,no_evidence,standard,No evidence describes actions to address actual negative impacts.,[],0.0,llm,pass,no_evidence,no_evidence,no_evidence,True,False,False,pass|no_evidence|no_evidence|no_evidence
HPCL2023,phase5,3-3,Water and Wastewater Management (GRI OGSS Topic: Water and Effluents),e.i,0,GRI 3,pass,standard,"Mentions use of meters, water tank levels, and ETP/STPs for monitoring water usage and effluent quality.","[""HPCL2023__c_0213"", ""HPCL2023__c_0214""]",0.0,llm,pass,standard,"Describes metering, ETP/STPs, and monitoring processes for tracking effectiveness.","[""HPCL2023__c_0213""]",0.0,llm,pass,standard,"Chunk 0213 explicitly describes processes like meters, water tank levels, and estimation methods for tracking water usage.","[""HPCL2023__c_0213""]",0.0,llm,partial,standard,"Mentions measurement techniques (meters, estimation) but lacks detailed process descriptions for tracking effectiveness.","[""HPCL2023__c_0213""]",0.0,llm,pass,pass,pass,partial,True,False,False,pass|pass|pass|partial
HPCL2023,phase5,3-3,Water and Wastewater Management (GRI OGSS Topic: Water and Effluents),e.iii,0,GRI 3,pass,standard,States no significant water-related incidents or impacts on water bodies during reporting period.,"[""HPCL2023__c_0214""]",0.0,llm,pass,standard,States no significant water-related impacts or incidents affecting revenue.,"[""HPCL2023__c_0213"", ""HPCL2023__c_0214""]",0.0,llm,no_evidence,standard,No explicit reporting on the effectiveness of actions or progress toward goals.,[],0.0,llm,no_evidence,standard,No explicit reporting on progress toward goals or effectiveness of actions taken.,[],0.0,llm,pass,pass,no_evidence,no_evidence,True,False,False,pass|pass|no_evidence|no_evidence
HPCL2023,phase5,3-3,Water and Wastewater Management (GRI OGSS Topic: Water and Effluents),f,0,GRI 3,no_evidence,standard,No explicit mention of stakeholder engagement influencing actions or effectiveness for water management.,[],0.0,llm,partial,standard,Mentions stakeholder communication but lacks explicit linkage to informing actions or effectiveness evaluation.,"[""HPCL2023__c_0215"", ""HPCL2023__c_0213""]",0.0,llm,no_evidence,standard,No explicit description of stakeholder engagement influencing actions or effectiveness.,[],0.0,llm,no_evidence,standard,No explicit description of stakeholder engagement influencing actions or effectiveness evaluation.,[],0.0,llm,no_evidence,partial,no_evidence,no_evidence,True,False,False,no_evidence|partial|no_evidence|no_evidence
HPCL2023,phase6,305-3,"GHG Emissions (GRI OGSS Topic : GHG Emissions; Climate Adaptation, Resilience, and Transition)",d,0,GRI 305: Emissions 2016,pass,standard,Scope 3 emissions categories (six key categories) are explicitly mentioned.,"[""HPCL2023__c_0172""]",0.0,cache,partial,standard,Mentions six key Scope 3 categories but does not list them.,"[""HPCL2023__c_0172""]",0.0,cache,pass,standard,Scope 3 categories are explicitly mentioned as six key categories.,"[""HPCL2023__c_0172""]",0.0,cache,partial,standard,Chunk [HPCL2023__c_0172] mentions tracking Scope 3 emissions across six categories but does not list them.,"[""HPCL2023__c_0172""]",0.0,cache,pass,partial,pass,partial,True,False,False,pass|partial|pass|partial
HPCL2023,phase6,305-4,"GHG Emissions (GRI OGSS Topic : GHG Emissions; Climate Adaptation, Resilience, and Transition)",b,0,GRI 305: Emissions 2016,partial,standard,Denominator (refinery throughput) is implied via unit (tCO2e/MT of Refinery Throughput) but not explicitly stated as the chosen metric.,"[""HPCL2023__c_0174""]",0.0,cache,pass,standard,The denominator (refinery throughput in MT) is implied by the unit '(tCO2 e/MT of Refinery Throughput)' provided.,"[""HPCL2023__c_0174""]",0.0,cache,partial,standard,"Denominator metric (refinery throughput) is implied via unit (tCO2e/MT), but no explicit rationale for choosing this metric is provided.","[""HPCL2023__c_0174""]",0.0,cache,partial,standard,Denominator hint '(tCO2 e/MT of Refinery Throughput)' is present but not explicitly confirmed as the chosen metric.,"[""HPCL2023__c_0174""]",0.0,cache,partial,pass,partial,partial,True,False,False,partial|pass|partial|partial
HPCL2023,phase6,302-1,Energy Efficiency (GRI OGSS Topic : GHG Emissions),e,0,GRI 302: Energy 2016,no_evidence,standard,"No explicit total energy consumption in joules or multiples for the entire organization is reported. Specific figures (e.g., 8.64M GJ) are mentioned but not aggregated.","[""HPCL2023__c_0162"", ""HPCL2023__c_0163"", ""HPCL2023__c_0165""]",0.0,cache,pass,standard,"Energy consumption is reported in GJ (gigajoules), a multiple of joules, in chunks 0163 and 0165.","[""HPCL2023__c_0163"", ""HPCL2023__c_0165""]",0.0,cache,no_evidence,standard,"No explicit total energy consumption for the entire organization is reported; only partial data (e.g., 8.64M GJ for product movement/commutes) is mentioned.","[""HPCL2023__c_0165""]",0.0,cache,no_evidence,standard,No explicit total energy consumption figures for the entire organization are reported. Only partial data (8.64M GJ for specific activities) is mentioned.,"[""HPCL2023__c_0165""]",0.0,cache,no_evidence,pass,no_evidence,no_evidence,True,False,False,no_evidence|pass|no_evidence|no_evidence
HPCL2023,phase6,302-2,Energy Efficiency (GRI OGSS Topic : GHG Emissions),a,0,GRI 302: Energy 2016,pass,standard,Energy consumption (8.64 Million GJ) is explicitly quantified in joules (GJ) for product movement and employee commutes.,"[""HPCL2023__c_0165""]",0.0,cache,pass,standard,Energy consumption (8.64 Million GJ) is explicitly reported for product movement and employee commutes.,"[""HPCL2023__c_0165""]",0.0,cache,no_evidence,standard,No explicit mention of energy consumption outside the organization; reported values may include internal operations.,"[""HPCL2023__c_0165""]",0.0,cache,pass,standard,Chunk 0165 explicitly reports 8.64 Million GJ of energy consumption for product movement and employee commutes.,"[""HPCL2023__c_0165""]",0.0,cache,pass,pass,no_evidence,pass,True,False,False,pass|pass|no_evidence|pass
HPCL2023,phase6,302-2,Energy Efficiency (GRI OGSS Topic : GHG Emissions),b,0,GRI 302: Energy 2016,pass,standard,Local conversion factors and ISO 50001:2018 certification are mentioned as methodologies and standards.,"[""HPCL2023__c_0163"", ""HPCL2023__c_0166""]",0.0,cache,partial,standard,"ISO 50001:2018 and local conversion factors are mentioned, but no detailed methodologies or tools are described.","[""HPCL2023__c_0163"", ""HPCL2023__c_0166""]",0.0,cache,partial,standard,Mentions ISO 50001 and local conversion factors but lacks detailed methodologies or calculation tools.,"[""HPCL2023__c_0163"", ""HPCL2023__c_0166""]",0.0,cache,pass,standard,"Chunks 0163, 0164, and 0166 mention ISO 50001:2018, local conversion factors, and GJ/MT of Refinery Throughput as methodologies.","[""HPCL2023__c_0163"", ""HPCL2023__c_0164"", ""HPCL2023__c_0166""]",0.0,cache,pass,partial,partial,pass,True,False,False,pass|partial|partial|pass
HPCL2023,phase6,302-2,Energy Efficiency (GRI OGSS Topic : GHG Emissions),c,0,GRI 302: Energy 2016,no_evidence,standard,No explicit source for conversion factors is provided beyond 'local conversion factors' being used.,[],0.0,cache,no_evidence,standard,"Local conversion factors are referenced, but no specific source (e.g., organization, standard) is identified.","[""HPCL2023__c_0163"", ""HPCL2023__c_0165""]",0.0,cache,pass,standard,Explicitly states use of 'local conversion factors' for energy calculations.,"[""HPCL2023__c_0163"", ""HPCL2023__c_0165""]",0.0,cache,pass,standard,Chunk 0163 explicitly states local conversion factors are used for energy calculations.,"[""HPCL2023__c_0163""]",0.0,cache,no_evidence,no_evidence,pass,pass,True,False,False,no_evidence|no_evidence|pass|pass
HPCL2023,phase6,302-3,Energy Efficiency (GRI OGSS Topic : GHG Emissions),a,0,GRI 302: Energy 2016,no_evidence,standard,No explicit energy intensity ratio value is reported; only units (GJ/MT) are mentioned.,"[""HPCL2023__c_0164""]",0.0,cache,no_evidence,standard,No energy intensity ratio is explicitly reported in the chunks.,"[""HPCL2023__c_0162"", ""HPCL2023__c_0163"", ""HPCL2023__c_0165""]",0.0,cache,pass,standard,Chunk 0164 explicitly states the energy intensity ratio as (GJ/MT of Refinery Throughput).,"[""HPCL2023__c_0164""]",0.0,cache,pass,standard,"Chunk HPCL2023__c_0164 explicitly states 'GJ/MT of Refinery Throughput', indicating energy intensity ratio calculation.","[""HPCL2023__c_0164""]",0.0,cache,no_evidence,no_evidence,pass,pass,True,False,False,no_evidence|no_evidence|pass|pass
HPCL2023,phase6,302-3,Energy Efficiency (GRI OGSS Topic : GHG Emissions),b,0,GRI 302: Energy 2016,pass,standard,Denominator is explicitly stated as 'Refinery Throughput' in the metric unit (GJ/MT).,"[""HPCL2023__c_0164""]",0.0,cache,no_evidence,standard,No organization-specific metric (denominator) for the energy intensity ratio is explicitly stated.,"[""HPCL2023__c_0162"", ""HPCL2023__c_0163"", ""HPCL2023__c_0165""]",0.0,cache,no_evidence,standard,No chunk explicitly describes the organization-specific metric (denominator) used in the ratio calculation.,[],0.0,cache,no_evidence,standard,No chunk explicitly describes the organization-specific metric (denominator) used for the energy intensity ratio.,[],0.0,cache,pass,no_evidence,no_evidence,no_evidence,True,False,False,pass|no_evidence|no_evidence|no_evidence
HPCL2023,phase6,302-3,Energy Efficiency (GRI OGSS Topic : GHG Emissions),c,0,GRI 302: Energy 2016,no_evidence,standard,"Types of energy (fuel, electricity, etc.) are mentioned, but not explicitly linked to the intensity ratio.","[""HPCL2023__c_0162""]",0.0,cache,pass,standard,"Fuel, electricity, and transportation are explicitly mentioned as energy types included in consumption.","[""HPCL2023__c_0162"", ""HPCL2023__c_0165""]",0.0,cache,no_evidence,standard,"No chunk explicitly lists the types of energy (fuel, electricity, etc.) included in the intensity ratio.",[],0.0,cache,no_evidence,standard,"Chunks mention fuel and electricity but do not explicitly state whether heat, cooling, or steam are included in the energy intensity ratio.",[],0.0,cache,no_evidence,pass,no_evidence,no_evidence,True,False,False,no_evidence|pass|no_evidence|no_evidence
HPCL2023,phase6,302-3,Energy Efficiency (GRI OGSS Topic : GHG Emissions),d,0,GRI 302: Energy 2016,no_evidence,standard,"No explicit statement on whether energy consumption is internal, external, or both.","[""HPCL2023__c_0165""]",0.0,cache,no_evidence,standard,"No explicit statement on whether the ratio includes energy consumption within, outside, or both the organization.","[""HPCL2023__c_0162"", ""HPCL2023__c_0165""]",0.0,cache,no_evidence,standard,"No chunk explicitly states whether the ratio includes energy consumption within, outside, or both.",[],0.0,cache,pass,standard,"Chunks HPCL2023__c_0162 and HPCL2023__c_0165 mention energy consumption both within (refinery processes) and outside (product movement, employee commutes).","[""HPCL2023__c_0162"", ""HPCL2023__c_0165""]",0.0,cache,no_evidence,no_evidence,no_evidence,pass,True,False,False,no_evidence|no_evidence|no_evidence|pass
HPCL2023,phase6,302-4,Energy Efficiency (GRI OGSS Topic : GHG Emissions),a,0,GRI 302: Energy 2016,partial,standard,"Energy savings of 1,32,136 SRFT/year reported, but unit is SRFT (not joules or multiples).","[""HPCL2023__c_0167""]",0.0,cache,no_evidence,standard,No explicit mention of energy reductions in joules or multiples.,"[""HPCL2023__c_0167"", ""HPCL2023__c_0170""]",0.0,cache,partial,standard,"Energy savings (1,32,136 SRFT/year) are reported but not in joules/multiples as required.","[""HPCL2023__c_0167"", ""HPCL2023__c_0170""]",0.0,cache,no_evidence,standard,"Evidence mentions energy savings (1,32,136 SRFT/year) but does not specify units as joules or multiples.","[""HPCL2023__c_0167"", ""HPCL2023__c_0170""]",0.0,cache,partial,no_evidence,partial,no_evidence,True,False,False,partial|no_evidence|partial|no_evidence
HPCL2023,phase6,302-4,Energy Efficiency (GRI OGSS Topic : GHG Emissions),b,0,GRI 302: Energy 2016,partial,standard,"Initiatives mention heat recovery, steam, and electricity but do not explicitly list energy types (fuel, electricity, etc.).","[""HPCL2023__c_0168"", ""HPCL2023__c_0169"", ""HPCL2023__c_0171""]",0.0,cache,pass,standard,"Types of energy (fuel, electricity, heating, steam) are explicitly mentioned.","[""HPCL2023__c_0167"", ""HPCL2023__c_0168"", ""HPCL2023__c_0169"", ""HPCL2023__c_0171""]",0.0,cache,no_evidence,standard,"No explicit mention of energy types (fuel, electricity, etc.) included in reductions.",[],0.0,cache,no_evidence,standard,"No explicit mention of energy types (fuel, electricity, etc.) included in reductions.",[],0.0,cache,partial,pass,no_evidence,no_evidence,True,False,False,partial|pass|no_evidence|no_evidence
HPCL2023,phase6,302-4,Energy Efficiency (GRI OGSS Topic : GHG Emissions),c,0,GRI 302: Energy 2016,partial,standard,"Base year (2022-23) and M&V audit under PAT Cycle-VI mentioned, but no rationale for baseline selection.","[""HPCL2023__c_0170""]",0.0,cache,no_evidence,standard,"No explicit mention of a base year, baseline, or rationale for calculation.","[""HPCL2023__c_0167"", ""HPCL2023__c_0170""]",0.0,cache,no_evidence,standard,No explicit basis (base year/baseline) for calculating reductions is provided.,[],0.0,cache,no_evidence,standard,"No evidence of base year, baseline, or rationale for calculation basis.",[],0.0,cache,partial,no_evidence,no_evidence,no_evidence,True,False,False,partial|no_evidence|no_evidence|no_evidence
HPCL2023,phase6,303-1,Water and Wastewater Management (GRI OGSS Topic: Water and Effluents),b,0,GRI 303: Water and Effluents 2018,partial,standard,"Mentions measurement methods (meters, estimation) but lacks explicit scope/timeframe of assessments.","[""HPCL2023__c_0213""]",0.0,cache,partial,standard,"Mentions measurement tools (meters, estimation) but lacks explicit scope/timeframe details for impact assessments.","[""HPCL2023__c_0213""]",0.0,cache,no_evidence,standard,No explicit description of methodologies or scope for identifying water-related impacts.,[],0.0,cache,no_evidence,standard,No explicit description of methodologies or tools for identifying water-related impacts.,[],0.0,cache,partial,partial,no_evidence,no_evidence,True,False,False,partial|partial|no_evidence|no_evidence
HPCL2023,phase6,303-1,Water and Wastewater Management (GRI OGSS Topic: Water and Effluents),c,0,GRI 303: Water and Effluents 2018,partial,standard,References stakeholder communication but no explicit engagement with suppliers/customers.,"[""HPCL2023__c_0215""]",0.0,cache,no_evidence,standard,No mention of stakeholder engagement with suppliers/customers or collaborative water stewardship.,[],0.0,cache,partial,standard,Mentions stakeholder communication but lacks details on supplier/customer engagement.,"[""HPCL2023__c_0213"", ""HPCL2023__c_0215""]",0.0,cache,partial,standard,Mentions stakeholder communication and reuse practices but lacks explicit engagement with suppliers/customers.,"[""HPCL2023__c_0213"", ""HPCL2023__c_0215""]",0.0,cache,partial,no_evidence,partial,partial,True,False,False,partial|no_evidence|partial|partial
HPCL2023,phase6,303-2,Water and Wastewater Management (GRI OGSS Topic: Water and Effluents),a.i,0,GRI 303: Water and Effluents 2018,no_evidence,standard,No explicit mention of standards for facilities without local discharge requirements.,"[""HPCL2023__c_0213""]",0.0,cache,no_evidence,standard,No explicit mention of standards for facilities without local discharge requirements.,"[""HPCL2023__c_0213""]",0.0,cache,no_evidence,standard,"No explicit description of how standards for facilities without local discharge requirements were determined, though MINAS compliance is mentioned.","[""HPCL2023__c_0213""]",0.0,cache,pass,standard,"Report states effluent meets MINAS, implying standards for locations without local requirements.","[""HPCL2023__c_0213""]",0.0,cache,no_evidence,no_evidence,no_evidence,pass,True,False,False,no_evidence|no_evidence|no_evidence|pass
HPCL2023,phase6,303-5,Water and Wastewater Management (GRI OGSS Topic: Water and Effluents),d,0,GRI 303: Water and Effluents 2018,pass,standard,"Methods (meters, estimation) and standards (MINAS) are explicitly described.","[""HPCL2023__c_0213""]",0.0,cache,pass,standard,"Contextual information on methodologies (e.g., meters, MINAS standards) and assumptions is provided.","[""HPCL2023__c_0213"", ""HPCL2023__c_0215"", ""HPCL2023__c_0216"", ""HPCL2023__c_0218"", ""HPCL2023__c_0217""]",0.0,cache,partial,standard,"Mentions measurement methods (meters, estimation) and MINAS standards but lacks full contextual detail.","[""HPCL2023__c_0213"", ""HPCL2023__c_0215"", ""HPCL2023__c_0217"", ""HPCL2023__c_0218""]",0.0,cache,partial,standard,"Some contextual info on methodologies (meters, estimation) and standards (MINAS) is provided.","[""HPCL2023__c_0213""]",0.0,cache,pass,pass,partial,partial,True,False,False,pass|pass|partial|partial
HPCL2023,phase6,417-2,Product Safety and Quality (GRI: Marketing and Labelling 2016),a.i,0,GRI 417: Marketing and Labelling 2016,no_evidence,standard,No evidence of incidents resulting in fines or penalties.,[],0.0,cache,pass,standard,"The report explicitly states no non-compliance incidents were identified, fulfilling the quantitative requirement.","[""HPCL2023__c_0292""]",0.0,cache,no_evidence,standard,No quantitative data on non-compliance incidents with fines.,[],0.0,cache,no_evidence,standard,No evidence of quantified incidents related to fines/penalties.,[],0.0,cache,no_evidence,pass,no_evidence,no_evidence,True,False,False,no_evidence|pass|no_evidence|no_evidence
HPCL2023,phase6,417-2,Product Safety and Quality (GRI: Marketing and Labelling 2016),a.ii,0,GRI 417: Marketing and Labelling 2016,no_evidence,standard,No evidence of incidents resulting in warnings.,[],0.0,cache,pass,standard,"The report explicitly states no non-compliance incidents were identified, fulfilling the quantitative requirement.","[""HPCL2023__c_0292""]",0.0,cache,no_evidence,standard,No quantitative data on non-compliance incidents with warnings.,[],0.0,cache,no_evidence,standard,No evidence of quantified incidents related to warnings.,[],0.0,cache,no_evidence,pass,no_evidence,no_evidence,True,False,False,no_evidence|pass|no_evidence|no_evidence
HPCL2023,phase6,417-2,Product Safety and Quality (GRI: Marketing and Labelling 2016),a.iii,0,GRI 417: Marketing and Labelling 2016,no_evidence,standard,No evidence of voluntary code non-compliance incidents.,[],0.0,cache,pass,standard,"The report explicitly states no non-compliance incidents were identified, fulfilling the quantitative requirement.","[""HPCL2023__c_0292""]",0.0,cache,no_evidence,standard,No quantitative data on non-compliance incidents with voluntary codes.,[],0.0,cache,no_evidence,standard,No evidence of quantified incidents related to voluntary codes.,[],0.0,cache,no_evidence,pass,no_evidence,no_evidence,True,False,False,no_evidence|pass|no_evidence|no_evidence
HPCL2023,phase6,305-7,Air Quality (GRI OGSS Topic: Air Emissions),a.iv,0,GRI 305: Emissions 2016,pass,standard,VOC emission monitoring and LDAR program explicitly mentioned in chunk 0180.,"[""HPCL2023__c_0180""]",0.0,cache,no_evidence,standard,"VOC monitoring programs mentioned, but no quantitative emissions data provided.","[""HPCL2023__c_0180"", ""HPCL2023__c_0182""]",0.0,cache,no_evidence,standard,No evidence of reported significant air emissions for VOCs in kg or multiples.,"[""HPCL2023__c_0180"", ""HPCL2023__c_0181"", ""HPCL2023__c_0182"", ""HPCL2023__c_0183""]",0.0,cache,no_evidence,standard,VOC monitoring mentioned but no quantitative emission data provided. LDAR program referenced but not emission amounts.,"[""HPCL2023__c_0180"", ""HPCL2023__c_0182"", ""HPCL2023__c_0181""]",0.0,cache,pass,no_evidence,no_evidence,no_evidence,True,False,False,pass|no_evidence|no_evidence|no_evidence
HPCL2023,phase6,305-7,Air Quality (GRI OGSS Topic: Air Emissions),a.vi,0,GRI 305: Emissions 2016,pass,standard,SPM (particulate matter) monitoring and control measures explicitly described in chunk 0182.,"[""HPCL2023__c_0182""]",0.0,cache,no_evidence,standard,"PM monitoring mentioned, but no quantitative emissions data provided.","[""HPCL2023__c_0182""]",0.0,cache,no_evidence,standard,No evidence of reported significant air emissions for PM in kg or multiples.,"[""HPCL2023__c_0180"", ""HPCL2023__c_0181"", ""HPCL2023__c_0182"", ""HPCL2023__c_0183""]",0.0,cache,no_evidence,standard,PM monitoring systems described but no quantitative PM emission data provided.,"[""HPCL2023__c_0182"", ""HPCL2023__c_0181""]",0.0,cache,pass,no_evidence,no_evidence,no_evidence,True,False,False,pass|no_evidence|no_evidence|no_evidence
HPCL2023,phase6,304-2,Biodiversity (GRI OGSS Topic: Biodiversity),b.i,0,GRI 304: Biodiversity 2016,no_evidence,standard,No explicit mention of significant impacts on species (positive or negative).,"[""HPCL2023__c_0185"", ""HPCL2023__c_0187""]",0.0,cache,no_evidence,standard,No explicit mention of negative or positive impacts on species beyond conservation efforts.,"[""HPCL2023__c_0184"", ""HPCL2023__c_0187"", ""HPCL2023__c_0188""]",0.0,cache,partial,standard,"Mentions IUCN Red List species and endangered animals (Red Panda, Tiger) but lacks explicit data on their impact extent or significance.","[""HPCL2023__c_0185"", ""HPCL2023__c_0187""]",0.0,cache,no_evidence,standard,"No explicit mention of species directly affected by HPCL's activities; references to adopted endangered species are CSR initiatives, not operational impacts.","[""HPCL2023__c_0187"", ""HPCL2023__c_0188""]",0.0,cache,no_evidence,no_evidence,partial,no_evidence,True,False,False,no_evidence|no_evidence|partial|no_evidence
HPCL2023,phase6,304-3,Biodiversity (GRI OGSS Topic: Biodiversity),b,0,GRI 304: Biodiversity 2016,pass,standard,Explicit mention of partnership with 'Coastal Impact' NGO for marine habitat restoration.,"[""HPCL2023__c_0188""]",0.0,cache,pass,standard,Partnership with Coastal Impact NGO for marine habitat restoration in Goa is explicitly stated.,"[""HPCL2023__c_0188""]",0.0,cache,no_evidence,standard,"Partnership with Coastal Impact mentioned, but no explicit distinction from HPCL's own areas.","[""HPCL2023__c_0188""]",0.0,cache,partial,standard,Mentions partnership with 'Coastal Impact' NGO but lacks clarity on distinctness from HPCL's own projects.,"[""HPCL2023__c_0188""]",0.0,cache,pass,pass,no_evidence,partial,True,False,False,pass|pass|no_evidence|partial
HPCL2023,phase6,304-3,Biodiversity (GRI OGSS Topic: Biodiversity),d,0,GRI 304: Biodiversity 2016,pass,standard,"References to EIA, HARA/HAZOP studies, and compliance with OISD/PCB standards.","[""HPCL2023__c_0184"", ""HPCL2023__c_0185"", ""HPCL2023__c_0186""]",0.0,cache,pass,standard,"Mentions EIA, HARA/HAZOP studies, and compliance with PCB/CRZ standards.","[""HPCL2023__c_0184"", ""HPCL2023__c_0185""]",0.0,cache,no_evidence,standard,"Mentions of EIA and studies, but no detailed standards/methodologies explicitly described.","[""HPCL2023__c_0184"", ""HPCL2023__c_0185""]",0.0,cache,no_evidence,standard,No explicit standards/methodologies for habitat protection/restoration are described.,"[""HPCL2023__c_0184"", ""HPCL2023__c_0185"", ""HPCL2023__c_0186"", ""HPCL2023__c_0187"", ""HPCL2023__c_0188""]",0.0,cache,pass,pass,no_evidence,no_evidence,True,False,False,pass|pass|no_evidence|no_evidence
